Store,Month,2014_Sales_avg_yeartoyear
1006,4,0.17
1006,5,0.15
1006,6,0.15
1006,7,0.1
1006,8,0.1
1006,9,0.17
1006,10,0.16
1006,11,0.12
1006,12,0.08
1007,1,0.11
1007,2,0.09
1007,3,-0.1
1007,4,0.1
1007,5,0.07
1007,6,0.1
1007,7,0.06
1007,8,0.06
1007,9,0.18
1007,10,0.1
1007,11,0.07
1007,12,0.08
1008,1,0.05
1008,2,0.06
1008,3,-0.04
1008,4,0.1
1008,5,0.04
1008,6,0.12
1008,7,0.01
1008,8,-0.01
1008,9,0.15
1008,10,0.1
1008,11,0.07
1008,12,0.01
1009,1,-0.01
1009,2,0.08
1009,3,0.12
1009,4,0.06
1009,5,0.11
1009,6,0.08
1009,7,-1
1009,8,-1
1009,9,-1
1009,10,-1
1009,11,-1
1009,12,-1
1010,1,0.08
1010,2,0.1
1010,3,-0.04
1010,4,0.15
1010,5,0.12
1010,6,0.09
1010,7,0.03
1010,8,0.07
1010,9,0.16
1010,10,0.08
1010,11,0.05
1010,12,0.11
1011,1,0.08
1011,2,0.12
1011,3,0.04
1011,4,0.17
1011,5,0.16
1011,6,0.21
1011,7,0.09
1011,8,0.14
1011,9,0.29
1011,10,0.24
1011,11,0.05
1011,12,-0.09
1012,1,0.11
1012,2,0.09
1012,3,0.03
1012,4,0.11
1012,5,0.1
1012,6,0.05
1012,7,-1
1012,8,-1
1012,9,-1
1012,10,-1
1012,11,-1
1012,12,-1
1013,1,0.05
1013,2,0.07
1013,3,-0.01
1013,4,0.06
1013,5,0.03
1013,6,0.11
1013,7,-0.05
1013,8,0.01
1013,9,0.1
1013,10,0.03
1013,11,0.07
1013,12,0.04
1014,1,0.1
1014,2,0.08
1014,3,0.04
1014,4,0.1
1014,5,0.05
1014,6,0.16
1014,7,0.02
1014,8,-0.01
1014,9,0.13
1014,10,0.03
1014,11,0.09
1014,12,0.01
1015,1,0.06
1015,2,0.06
1015,3,-0.07
1015,4,0.1
1015,5,0.07
1015,6,0.12
1015,7,0.04
1015,8,-0.04
1015,9,0.16
1015,10,0.09
1015,11,0.05
1015,12,0.04
1016,1,0.11
1016,2,0.12
1016,3,-0.13
1016,4,0.03
1016,5,0.02
1016,6,0.1
1016,7,-0.07
1016,8,0
1016,9,0.12
1016,10,0.1
1016,11,0.11
1016,12,0.08
1017,1,-0.01
1017,2,0.02
1017,3,-0.08
1017,4,0.03
1017,5,-0.35
1017,6,-0.1
1017,7,-0.11
1017,8,-0.13
1017,9,0
1017,10,-0.03
1017,11,-0.03
1017,12,0
1018,1,-0.09
1018,2,-0.13
1018,3,-0.12
1018,4,0.1
1018,5,0.02
1018,6,0.02
1018,7,0.02
1018,8,0.01
1018,9,0.06
1018,10,0.03
1018,11,0
1018,12,0.06
1019,1,0.07
1019,2,0.05
1019,3,0.02
1019,4,0.11
1019,5,0.12
1019,6,0.12
1019,7,-1
1019,8,-1
1019,9,-1
1019,10,-1
1019,11,-1
1019,12,-1
1020,1,-0.03
1020,2,-0.01
1020,3,-0.06
1020,4,-0.01
1020,5,-0.01
1020,6,-0.09
1020,7,-0.06
1020,8,-0.1
1020,9,0
1020,10,-0.03
1020,11,-0.03
1020,12,-0.06
1021,1,0
1021,2,0.03
1021,3,0.02
1021,4,0.02
1021,5,0.02
1021,6,-0.03
1021,7,-0.35
1021,8,-0.08
1021,9,0.1
1021,10,0.05
1021,11,0.04
1021,12,0.05
1022,1,0.17
1022,2,0.16
1022,3,0.04
1022,4,0.17
1022,5,0.15
1022,6,0.13
1022,7,0.01
1022,8,0.08
1022,9,0.14
1022,10,0.05
1022,11,0.06
1022,12,0.03
1023,1,-0.04
1023,2,-0.06
1023,3,-0.16
1023,4,0.02
1023,5,-0.1
1023,6,-0.09
1023,7,-0.2
1023,8,-0.17
1023,9,-0.05
1023,10,-0.1
1023,11,0.07
1023,12,-0.01
1024,1,0.09
1024,2,0.05
1024,3,-0.11
1024,4,0.06
1024,5,0.04
1024,6,0.02
1024,7,-0.02
1024,8,-0.07
1024,9,0.02
1024,10,0.04
1024,11,-0.02
1024,12,0.02
1025,1,-0.02
1025,2,0.05
1025,3,-0.08
1025,4,-0.05
1025,5,0
1025,6,-0.05
1025,7,-0.04
1025,8,-0.12
1025,9,0
1025,10,-0.01
1025,11,0.01
1025,12,0
1026,1,0
1026,2,-0.03
1026,3,-0.13
1026,4,0.01
1026,5,0.04
1026,6,0.04
1026,7,-0.06
1026,8,-0.02
1026,9,0.09
1026,10,0.04
1026,11,0.07
1026,12,-0.01
1027,1,0.06
1027,2,0.08
1027,3,-0.03
1027,4,0.05
1027,5,0.1
1027,6,0.06
1027,7,-1
1027,8,-1
1027,9,-1
1027,10,-1
1027,11,-1
1027,12,-1
1028,1,0.18
1028,2,0.16
1028,3,0.08
1028,4,0.2
1028,5,0.14
1028,6,0.22
1028,7,0.07
1028,8,-0.02
1028,9,0.17
1028,10,0.13
1028,11,0.22
1028,12,0.03
1029,1,0.04
1029,2,0.07
1029,3,0.06
1029,4,0.05
1029,5,0.09
1029,6,0.05
1029,7,-0.08
1029,8,-0.07
1029,9,0.09
1029,10,0.04
1029,11,0.03
1029,12,0.03
1030,1,-0.01
1030,2,0.02
1030,3,-0.11
1030,4,0.05
1030,5,-0.02
1030,6,0.05
1030,7,-0.1
1030,8,-0.11
1030,9,0.07
1030,10,-0.01
1030,11,0
1030,12,-0.03
1031,1,0.02
1031,2,0.02
1031,3,-0.02
1031,4,0.01
1031,5,0
1031,6,0.1
1031,7,-0.03
1031,8,0.01
1031,9,0.14
1031,10,0.04
1031,11,0.09
1031,12,0.03
1032,1,-0.15
1032,2,-0.12
1032,3,0
1032,4,0.08
1032,5,0.03
1032,6,0.08
1032,7,-0.04
1032,8,-0.07
1032,9,0.1
1032,10,0
1032,11,0
1032,12,0.02
1033,1,-0.02
1033,2,-0.01
1033,3,-0.09
1033,4,-0.01
1033,5,-0.03
1033,6,-0.03
1033,7,-0.03
1033,8,-0.11
1033,9,0.06
1033,10,0.04
1033,11,0.02
1033,12,0
1034,1,0.01
1034,2,0.03
1034,3,-0.06
1034,4,0.1
1034,5,0.03
1034,6,0.13
1034,7,0.02
1034,8,-0.05
1034,9,0.11
1034,10,0.05
1034,11,0.06
1034,12,0.03
1035,1,-0.05
1035,2,-0.02
1035,3,-0.12
1035,4,0.01
1035,5,-0.03
1035,6,0.09
1035,7,-0.06
1035,8,-0.07
1035,9,0.09
1035,10,0
1035,11,0.04
1035,12,-0.04
1036,1,0
1036,2,0.01
1036,3,-0.03
1036,4,0.06
1036,5,0.05
1036,6,0.06
1036,7,-0.05
1036,8,-0.03
1036,9,0.26
1036,10,0.19
1036,11,0.1
1036,12,0.13
1037,1,0.13
1037,2,0.1
1037,3,-0.01
1037,4,0.14
1037,5,0.08
1037,6,0.02
1037,7,-0.06
1037,8,-0.06
1037,9,-0.05
1037,10,-0.02
1037,11,-0.04
1037,12,-0.07
1038,1,-0.05
1038,2,-0.03
1038,3,-0.13
1038,4,-0.06
1038,5,-0.05
1038,6,-0.08
1038,7,-1
1038,8,-1
1038,9,-1
1038,10,-1
1038,11,-1
1038,12,-1
1039,1,0.07
1039,2,0.08
1039,3,-0.02
1039,4,0.1
1039,5,0.11
1039,6,0.22
1039,7,0.77
1039,8,0.41
1039,9,0.04
1039,10,0.05
1039,11,0.09
1039,12,0.02
1040,1,0.03
1040,2,0.03
1040,3,0.08
1040,4,0.06
1040,5,0.04
1040,6,0.14
1040,7,-0.01
1040,8,0
1040,9,0.14
1040,10,0.05
1040,11,0.1
1040,12,0.06
1041,1,-0.07
1041,2,-0.03
1041,3,-0.09
1041,4,-0.03
1041,5,0.01
1041,6,-0.06
1041,7,-1
1041,8,-1
1041,9,-1
1041,10,-1
1041,11,-1
1041,12,-1
1042,1,0.12
1042,2,0.07
1042,3,0.08
1042,4,0.1
1042,5,0.1
1042,6,0.05
1042,7,-0.05
1042,8,-0.02
1042,9,0.06
1042,10,-0.01
1042,11,0.02
1042,12,-0.01
1043,1,-0.02
1043,2,-0.02
1043,3,-0.14
1043,4,0.04
1043,5,0.01
1043,6,0.06
1043,7,-0.1
1043,8,-0.08
1043,9,-0.04
1043,10,-0.05
1043,11,-0.09
1043,12,-0.04
1044,1,0.02
1044,2,0.1
1044,3,-0.05
1044,4,0.01
1044,5,0.03
1044,6,-0.03
1044,7,-0.05
1044,8,0
1044,9,0.1
1044,10,-0.02
1044,11,0
1044,12,0.03
1045,1,0.02
1045,2,-0.02
1045,3,-0.12
1045,4,0.13
1045,5,-0.06
1045,6,0
1045,7,-0.07
1045,8,0.03
1045,9,0.05
1045,10,0.05
1045,11,0.03
1045,12,0.02
1046,1,0.05
1046,2,0.12
1046,3,-0.01
1046,4,0.16
1046,5,0.04
1046,6,0.05
1046,7,0.02
1046,8,0
1046,9,0.14
1046,10,0.12
1046,11,0.02
1046,12,0.07
1047,1,0.07
1047,2,0.07
1047,3,-0.07
1047,4,0.01
1047,5,0.04
1047,6,0.09
1047,7,-0.04
1047,8,-0.07
1047,9,0.1
1047,10,-0.04
1047,11,-0.02
1047,12,0
1048,1,0.11
1048,2,0.11
1048,3,-0.01
1048,4,0.13
1048,5,0.12
1048,6,0.11
1048,7,0.04
1048,8,0.02
1048,9,0.17
1048,10,0.1
1048,11,0.06
1048,12,0.09
1049,1,0.03
1049,2,0.09
1049,3,-0.05
1049,4,0
1049,5,0.03
1049,6,-0.01
1049,7,-1
1049,8,-1
1049,9,-1
1049,10,-1
1049,11,-1
1049,12,-1
1050,1,0.11
1050,2,0.11
1050,3,-0.02
1050,4,0.16
1050,5,0.1
1050,6,0.06
1050,7,0.03
1050,8,-0.07
1050,9,0.12
1050,10,0.05
1050,11,0
1050,12,0
1051,1,0.15
1051,2,0.14
1051,3,-0.21
1051,4,0.17
1051,5,0.09
1051,6,-0.16
1051,7,-0.09
1051,8,0.1
1051,9,0.2
1051,10,0.13
1051,11,0.15
1051,12,0.1
1052,1,0.06
1052,2,0.02
1052,3,-0.04
1052,4,0.08
1052,5,0.05
1052,6,0.06
1052,7,-0.03
1052,8,-0.01
1052,9,0.08
1052,10,0.04
1052,11,0.06
1052,12,0.01
1053,1,0.04
1053,2,0.02
1053,3,-0.02
1053,4,0.06
1053,5,0.04
1053,6,0.05
1053,7,0.02
1053,8,-0.07
1053,9,0.09
1053,10,0.06
1053,11,0.04
1053,12,0
1054,1,0.06
1054,2,0.03
1054,3,-0.03
1054,4,0.09
1054,5,0.04
1054,6,0.05
1054,7,0.06
1054,8,-0.03
1054,9,0.16
1054,10,0.1
1054,11,0.03
1054,12,0.09
1055,1,-0.04
1055,2,-0.04
1055,3,-0.11
1055,4,0.05
1055,5,-0.02
1055,6,0.04
1055,7,0.04
1055,8,-0.03
1055,9,0.08
1055,10,0.07
1055,11,0.04
1055,12,0.04
1056,1,0.35
1056,2,0.34
1056,3,0.18
1056,4,0.35
1056,5,0.4
1056,6,0.28
1056,7,-1
1056,8,-1
1056,9,-1
1056,10,-1
1056,11,-1
1056,12,-1
1057,1,0.04
1057,2,0.02
1057,3,-0.07
1057,4,0.05
1057,5,0.02
1057,6,0.03
1057,7,0.02
1057,8,-0.04
1057,9,0.08
1057,10,0.01
1057,11,0
1057,12,0.05
1058,1,0.11
1058,2,0.08
1058,3,0.05
1058,4,0.09
1058,5,0.1
1058,6,0.13
1058,7,-0.01
1058,8,0.07
1058,9,0.12
1058,10,-0.24
1058,11,-0.05
1058,12,0.05
1059,1,0.04
1059,2,0.03
1059,3,-0.06
1059,4,0.03
1059,5,0.04
1059,6,0
1059,7,0.04
1059,8,-0.05
1059,9,0.08
1059,10,0.07
1059,11,0.08
1059,12,0.09
1060,1,0.07
1060,2,0.03
1060,3,-0.02
1060,4,0.11
1060,5,0.07
1060,6,0.08
1060,7,-0.02
1060,8,0.01
1060,9,0.1
1060,10,0.06
1060,11,0.04
1060,12,0.03
1061,1,0.22
1061,2,0.23
1061,3,0.08
1061,4,0.27
1061,5,0.2
1061,6,0.19
1061,7,0.14
1061,8,0.12
1061,9,0.14
1061,10,0.18
1061,11,0.12
1061,12,0.1
1062,1,-0.09
1062,2,-0.09
1062,3,-0.08
1062,4,-0.01
1062,5,0.03
1062,6,-0.02
1062,7,-0.03
1062,8,-0.08
1062,9,0.05
1062,10,0.08
1062,11,0.07
1062,12,0.01
1063,1,0.06
1063,2,0.02
1063,3,-0.08
1063,4,0.03
1063,5,0.09
1063,6,0.1
1063,7,0.05
1063,8,-0.02
1063,9,0.14
1063,10,0.08
1063,11,0.1
1063,12,0.11
1064,1,0.05
1064,2,0.06
1064,3,0
1064,4,0.06
1064,5,0.06
1064,6,0.06
1064,7,-0.02
1064,8,0.03
1064,9,0.08
1064,10,0.08
1064,11,0.09
1064,12,0.03
1065,1,0.02
1065,2,0.11
1065,3,0.05
1065,4,0.07
1065,5,0.1
1065,6,0.04
1065,7,-1
1065,8,-1
1065,9,-1
1065,10,-1
1065,11,-1
1065,12,-1
1066,1,0.01
1066,2,0.03
1066,3,0.02
1066,4,0.06
1066,5,0.07
1066,6,0.03
1066,7,-0.02
1066,8,-0.01
1066,9,0.09
1066,10,0.02
1066,11,0.01
1066,12,0.01
1067,1,0.12
1067,2,0.12
1067,3,0.03
1067,4,0.11
1067,5,0.14
1067,6,0.1
1067,7,-1
1067,8,-1
1067,9,-1
1067,10,-1
1067,11,-1
1067,12,-1
1068,1,0.27
1068,2,0.08
1068,3,-0.06
1068,4,0.04
1068,5,0.13
1068,6,0.1
1068,7,0.02
1068,8,0.07
1068,9,0.17
1068,10,0.12
1068,11,0.11
1068,12,0.08
1069,1,-0.01
1069,2,0.04
1069,3,-0.09
1069,4,0.05
1069,5,0
1069,6,0.07
1069,7,-0.08
1069,8,-0.05
1069,9,0.09
1069,10,0.04
1069,11,0.08
1069,12,0.09
1070,1,0.06
1070,2,0.01
1070,3,-0.06
1070,4,0.04
1070,5,0.09
1070,6,0.06
1070,7,0.03
1070,8,0
1070,9,0.12
1070,10,0.07
1070,11,0.03
1070,12,0.01
1071,1,-0.01
1071,2,0.01
1071,3,-0.02
1071,4,0.03
1071,5,0.03
1071,6,0.06
1071,7,0.07
1071,8,-0.03
1071,9,0.1
1071,10,0.04
1071,11,0.03
1071,12,-0.02
1072,1,0.04
1072,2,0.02
1072,3,-0.02
1072,4,0.01
1072,5,0.02
1072,6,0.08
1072,7,-0.04
1072,8,0
1072,9,0.1
1072,10,0.05
1072,11,0.08
1072,12,0.06
1073,1,0.09
1073,2,0.03
1073,3,0.02
1073,4,0.05
1073,5,0.07
1073,6,0.09
1073,7,0.04
1073,8,0.09
1073,9,0.12
1073,10,0.08
1073,11,0.09
1073,12,0.02
1074,1,0.09
1074,2,0.08
1074,3,-0.05
1074,4,0.16
1074,5,0.03
1074,6,0.07
1074,7,0.04
1074,8,0
1074,9,0.11
1074,10,0.11
1074,11,0.12
1074,12,0.04
1075,1,-0.07
1075,2,-0.02
1075,3,-0.04
1075,4,-0.08
1075,5,-0.06
1075,6,-0.05
1075,7,-0.04
1075,8,-0.12
1075,9,0.04
1075,10,0.01
1075,11,0.03
1075,12,0.05
1076,1,0.12
1076,2,0.11
1076,3,0.06
1076,4,0.14
1076,5,0.15
1076,6,0.17
1076,7,0.05
1076,8,0.16
1076,9,0.2
1076,10,0.18
1076,11,0.19
1076,12,0.13
1077,1,-0.03
1077,2,-0.03
1077,3,-0.04
1077,4,0.02
1077,5,0
1077,6,0.07
1077,7,-0.01
1077,8,0
1077,9,0.14
1077,10,0.09
1077,11,0.13
1077,12,0.05
1078,1,0.32
1078,2,0.28
1078,3,0.13
1078,4,0.22
1078,5,0.18
1078,6,0.17
1078,7,0.06
1078,8,0.07
1078,9,0.22
1078,10,0.13
1078,11,0.16
1078,12,0.09
1079,1,0.01
1079,2,-0.02
1079,3,-0.09
1079,4,0.02
1079,5,0
1079,6,0.04
1079,7,-0.05
1079,8,-0.11
1079,9,0.02
1079,10,-0.02
1079,11,0
1079,12,-0.04
1080,1,-0.04
1080,2,0.05
1080,3,-0.05
1080,4,0.01
1080,5,0.05
1080,6,0.02
1080,7,-1
1080,8,-1
1080,9,-1
1080,10,-1
1080,11,-1
1080,12,-1
1081,1,
1081,2,
1081,3,
1081,4,
1081,5,
1081,6,
1081,7,0.33
1081,8,0.03
1081,9,0.18
1081,10,0.13
1081,11,0.24
1081,12,0.19
1082,1,-0.03
1082,2,0
1082,3,-0.16
1082,4,0.06
1082,5,0.01
1082,6,0.04
1082,7,-0.02
1082,8,-0.04
1082,9,0.04
1082,10,0
1082,11,-0.01
1082,12,-0.02
1083,1,0.28
1083,2,0.14
1083,3,0.08
1083,4,0.21
1083,5,0.26
1083,6,0.15
1083,7,0.22
1083,8,0.03
1083,9,0.28
1083,10,0.18
1083,11,0.15
1083,12,0.19
1084,1,-0.01
1084,2,-0.02
1084,3,-0.08
1084,4,0.01
1084,5,0.03
1084,6,-0.04
1084,7,-0.01
1084,8,-0.07
1084,9,0.09
1084,10,0.05
1084,11,0.03
1084,12,0
1085,1,-0.01
1085,2,-0.02
1085,3,-0.1
1085,4,0.02
1085,5,0
1085,6,0
1085,7,-0.05
1085,8,-0.09
1085,9,0.04
1085,10,0.03
1085,11,-0.02
1085,12,-0.01
1086,1,-0.23
1086,2,-0.22
1086,3,-0.3
1086,4,-0.22
1086,5,-0.22
1086,6,-0.19
1086,7,-0.33
1086,8,-0.4
1086,9,-0.29
1086,10,-0.33
1086,11,-0.28
1086,12,-0.21
1087,1,-0.04
1087,2,0.04
1087,3,-0.07
1087,4,0.05
1087,5,0
1087,6,0.01
1087,7,-0.03
1087,8,-0.09
1087,9,0.15
1087,10,0.1
1087,11,0.08
1087,12,0.1
1088,1,0.08
1088,2,0.09
1088,3,0.04
1088,4,0.08
1088,5,0.11
1088,6,0.19
1088,7,-0.02
1088,8,0.01
1088,9,0.15
1088,10,0.04
1088,11,0.09
1088,12,0.03
1089,1,0
1089,2,0.04
1089,3,-0.04
1089,4,0.03
1089,5,0.05
1089,6,0.04
1089,7,-0.06
1089,8,0
1089,9,0.11
1089,10,0.06
1089,11,0.08
1089,12,0.04
1090,1,0.05
1090,2,0.08
1090,3,0.03
1090,4,0.08
1090,5,0.04
1090,6,0.14
1090,7,-0.02
1090,8,-0.05
1090,9,0.09
1090,10,0.01
1090,11,0.05
1090,12,0.03
1091,1,0.05
1091,2,0.05
1091,3,-0.05
1091,4,0.08
1091,5,0.04
1091,6,0.06
1091,7,0.02
1091,8,-0.02
1091,9,0.11
1091,10,0.08
1091,11,0.05
1091,12,0.09
1092,1,0
1092,2,0.05
1092,3,-0.02
1092,4,0.01
1092,5,0.08
1092,6,-0.03
1092,7,-1
1092,8,-1
1092,9,-1
1092,10,-1
1092,11,-1
1092,12,-1
1093,1,-0.01
1093,2,0.03
1093,3,-0.12
1093,4,0.1
1093,5,0.04
1093,6,0.08
1093,7,-0.01
1093,8,-0.03
1093,9,0.07
1093,10,0.05
1093,11,0.05
1093,12,0.06
1094,1,-0.13
1094,2,-0.03
1094,3,0.03
1094,4,0.15
1094,5,0.11
1094,6,0.07
1094,7,-1
1094,8,-1
1094,9,-1
1094,10,-1
1094,11,-1
1094,12,-1
1095,1,0.05
1095,2,0.06
1095,3,0.02
1095,4,0.02
1095,5,-0.01
1095,6,0.06
1095,7,-0.04
1095,8,-0.02
1095,9,0.07
1095,10,0.01
1095,11,0.09
1095,12,0.05
1096,1,0.33
1096,2,0.17
1096,3,0.13
1096,4,0.26
1096,5,0.25
1096,6,0.24
1096,7,0.1
1096,8,0.18
1096,9,0.27
1096,10,0.18
1096,11,0.21
1096,12,0.13
1097,1,0.1
1097,2,0.06
1097,3,0.06
1097,4,0.11
1097,5,0.03
1097,6,0.12
1097,7,0.1
1097,8,0.09
1097,9,0.03
1097,10,0.07
1097,11,0.11
1097,12,0.06
1098,1,0.05
1098,2,0.06
1098,3,0.01
1098,4,0.08
1098,5,0.04
1098,6,0.08
1098,7,-0.03
1098,8,-0.05
1098,9,0.06
1098,10,0
1098,11,0.07
1098,12,0.03
1099,1,-0.15
1099,2,-0.11
1099,3,-0.21
1099,4,0.02
1099,5,0.03
1099,6,0.06
1099,7,-0.09
1099,8,-0.03
1099,9,0.06
1099,10,-0.02
1099,11,-0.02
1099,12,0.02
1100,1,-0.06
1100,2,-0.02
1100,3,-0.12
1100,4,-0.36
1100,5,0.05
1100,6,-0.06
1100,7,-0.17
1100,8,-0.09
1100,9,0.04
1100,10,-0.02
1100,11,0.02
1100,12,-0.04
1101,1,0.09
1101,2,0.07
1101,3,-0.02
1101,4,0.05
1101,5,0.04
1101,6,0.06
1101,7,0.05
1101,8,-0.03
1101,9,0.14
1101,10,0.05
1101,11,0.03
1101,12,0.04
1102,1,-0.03
1102,2,0.03
1102,3,0.01
1102,4,0
1102,5,0.07
1102,6,0.04
1102,7,-1
1102,8,-1
1102,9,-1
1102,10,-1
1102,11,-1
1102,12,-1
1103,1,0.4
1103,2,0.05
1103,3,0.09
1103,4,0.2
1103,5,0.22
1103,6,0.17
1103,7,0.11
1103,8,0.09
1103,9,0.35
1103,10,0.16
1103,11,0.19
1103,12,0.17
1104,1,0.02
1104,2,0.04
1104,3,-0.03
1104,4,0.03
1104,5,0.04
1104,6,0.05
1104,7,-1
1104,8,-1
1104,9,-1
1104,10,-1
1104,11,-1
1104,12,-1
1105,1,0.31
1105,2,0.25
1105,3,0.11
1105,4,0.31
1105,5,0.29
1105,6,0.31
1105,7,0.17
1105,8,0.18
1105,9,0.36
1105,10,0.29
1105,11,0.33
1105,12,0.18
1106,1,0.04
1106,2,0.02
1106,3,-0.04
1106,4,0.1
1106,5,0.04
1106,6,0.09
1106,7,0.04
1106,8,-0.08
1106,9,0.12
1106,10,0.07
1106,11,0.02
1106,12,0.04
1107,1,0.03
1107,2,0.02
1107,3,0
1107,4,0.02
1107,5,0.07
1107,6,0.09
1107,7,-1
1107,8,-1
1107,9,-1
1107,10,-1
1107,11,-1
1107,12,-1
1108,1,-0.01
1108,2,0.04
1108,3,-0.04
1108,4,0.1
1108,5,0.08
1108,6,0.17
1108,7,0.04
1108,8,-0.04
1108,9,0.14
1108,10,0.07
1108,11,0.08
1108,12,0.04
1109,1,-0.01
1109,2,0.03
1109,3,-0.03
1109,4,0.05
1109,5,0.08
1109,6,0.06
1109,7,-1
1109,8,-1
1109,9,-1
1109,10,-1
1109,11,-1
1109,12,-1
1110,1,0.03
1110,2,0.05
1110,3,-0.01
1110,4,0.12
1110,5,0.04
1110,6,0.13
1110,7,0.04
1110,8,-0.07
1110,9,0.18
1110,10,0.11
1110,11,0.08
1110,12,0.07
1111,1,0.12
1111,2,0.09
1111,3,0.08
1111,4,0.08
1111,5,0.07
1111,6,0.04
1111,7,-0.17
1111,8,-0.23
1111,9,-0.06
1111,10,-0.15
1111,11,-0.09
1111,12,-0.11
1112,1,-0.16
1112,2,-0.19
1112,3,-0.16
1112,4,-0.09
1112,5,-0.08
1112,6,-0.16
1112,7,-0.27
1112,8,-0.2
1112,9,-0.17
1112,10,-0.1
1112,11,-0.06
1112,12,-0.08
1113,1,0.02
1113,2,0
1113,3,-0.07
1113,4,0.12
1113,5,0.04
1113,6,0.04
1113,7,0.02
1113,8,-0.04
1113,9,0.12
1113,10,0.06
1113,11,0
1113,12,0.04
1114,1,0
1114,2,0.05
1114,3,-0.03
1114,4,0.04
1114,5,0.03
1114,6,0.01
1114,7,0.01
1114,8,-0.02
1114,9,0.05
1114,10,-0.01
1114,11,-0.01
1114,12,0.01
1115,1,0.26
1115,2,0.18
1115,3,0.04
1115,4,0.27
1115,5,0.24
1115,6,0.18
1115,7,0.16
1115,8,0.06
1115,9,0.27
1115,10,0.19
1115,11,0.13
1115,12,0.15
